"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
629	"Atrophic Vaginitis"	"{ANKH},{OTULIN},{OTULINL},{TRIO}"	"{ENSG00000038382},{ENSG00000145569},{ENSG00000154122},{ENSG00000154124}"
630	"Corpus callosum volume (MOSTest)"	"{ANKH},{OTULIN},{OTULINL},{TRIO}"	"{ENSG00000038382},{ENSG00000145569},{ENSG00000154122},{ENSG00000154124}"
631	"Skin Diseases"	"{ANKH},{OTULIN},{OTULINL},{TRIO}"	"{ENSG00000038382},{ENSG00000145569},{ENSG00000154122},{ENSG00000154124}"
632	"Esophageal Neoplasms"	"{ANKH},{OTULIN},{OTULINL},{TRIO}"	"{ENSG00000038382},{ENSG00000145569},{ENSG00000154122},{ENSG00000154124}"
633	"Hemoglobin"	"{ANKDD1B},{ANKRD31},{CERT1},{HMGCR},{POC5},{POLK},{SV2C}"	"{ENSG00000113161},{ENSG00000113163},{ENSG00000122008},{ENSG00000122012},{ENSG00000145700},{ENSG00000152359},{ENSG00000189045}"
634	"Tardive Dyskinesia"	"{ANKDD1B},{ANKRD31},{CERT1},{HMGCR},{POC5},{POLK},{SV2C}"	"{ENSG00000113161},{ENSG00000113163},{ENSG00000122008},{ENSG00000122012},{ENSG00000145700},{ENSG00000152359},{ENSG00000189045}"
635	"Heat Stroke"	"{ANKDD1B},{ANKRD31},{CERT1},{HMGCR},{POC5},{POLK},{SV2C}"	"{ENSG00000113161},{ENSG00000113163},{ENSG00000122008},{ENSG00000122012},{ENSG00000145700},{ENSG00000152359},{ENSG00000189045}"
636	"Small Cell Lung Carcinoma"	"{GIN1},{MACIR},{PAM},{PPIP5K2},{SLCO4C1},{SLCO6A1}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000173930},{ENSG00000181751},{ENSG00000205359}"
637	"Hyperparathyroidism, Secondary"	"{GIN1},{MACIR},{PAM},{PPIP5K2},{SLCO6A1}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751},{ENSG00000205359}"
638	"Central nucleus volume"	"{GIN1},{MACIR},{PAM},{PPIP5K2},{SLCO6A1}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751},{ENSG00000205359}"
639	"Metabolite levels (cysteinylglycine disulfide)"	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
640	"Corpus callosum volume (MOSTest)"	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
641	"Hypertension   "	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
642	"Factor XI Deficiency"	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
643	"Binge-Eating Disorder"	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
644	"Status Epilepticus"	"{GIN1},{MACIR},{PAM},{PPIP5K2}"	"{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
645	"Tyrosinemias"	"{GIN1},{MACIR},{NUDT12},{PAM},{PPIP5K2}"	"{ENSG00000112874},{ENSG00000145723},{ENSG00000145725},{ENSG00000145730},{ENSG00000181751}"
646	"Stomach Neoplasms"	"{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000164304},{ENSG00000168566}"
647	"Disseminated Intravascular Coagulation"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
648	"Pituitary ACTH Hypersecretion"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
649	"Neuralgia"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
650	"Vitiligo"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
651	"Red blood cell count"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
652	"Atrophic Vaginitis"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
653	"Friedreich Ataxia"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
654	"Endometrial Neoplasms"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
655	"Blepharoptosis"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
656	"Lymphoma"	"{BMP6},{CAGE1},{DSP},{RIOK1},{RREB1},{SNRNP48},{SSR1}"	"{ENSG00000096696},{ENSG00000124782},{ENSG00000124783},{ENSG00000124784},{ENSG00000153162},{ENSG00000164304},{ENSG00000168566}"
657	"Premature Ejaculation"	"{AEBP1},{BLVRA},{CAMK2B},{COA1},{DBNL},{DDX56},{GCK},{MRPS24},{MYL7},{NPC1L1},{NUDCD3},{OGDH},{PGAM2},{POLD2},{POLM},{SPDYE1},{TMED4},{UBE2D4},{URGCP},{URGCP-MRPS24},{YKT6}"	"{ENSG00000015520},{ENSG00000015676},{ENSG00000058404},{ENSG00000062582},{ENSG00000078967},{ENSG00000105953},{ENSG00000106603},{ENSG00000106605},{ENSG00000106608},{ENSG00000106624},{ENSG00000106628},{ENSG00000106631},{ENSG00000106633},{ENSG00000106636},{ENSG00000122678},{ENSG00000136206},{ENSG00000136271},{ENSG00000136279},{ENSG00000158604},{ENSG00000164708},{ENSG00000270617}"
658	"Leukopenia"	"{AEBP1},{BLVRA},{CAMK2B},{COA1},{DBNL},{DDX56},{GCK},{MRPS24},{MYL7},{NPC1L1},{NUDCD3},{OGDH},{PGAM2},{POLD2},{POLM},{SPDYE1},{TMED4},{UBE2D4},{URGCP},{URGCP-MRPS24},{YKT6}"	"{ENSG00000015520},{ENSG00000015676},{ENSG00000058404},{ENSG00000062582},{ENSG00000078967},{ENSG00000105953},{ENSG00000106603},{ENSG00000106605},{ENSG00000106608},{ENSG00000106624},{ENSG00000106628},{ENSG00000106631},{ENSG00000106633},{ENSG00000106636},{ENSG00000122678},{ENSG00000136206},{ENSG00000136271},{ENSG00000136279},{ENSG00000158604},{ENSG00000164708},{ENSG00000270617}"
659	"Postoperative Nausea and Vomiting"	"{ARF5},{FSCN3},{GCC1},{GRM8},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
660	"Dyspareunia"	"{ARF5},{FSCN3},{GCC1},{GRM8},{LRRC4},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000128594},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
661	"Neutrophil forward scatter"	"{ARF5},{FSCN3},{GCC1},{GRM8},{LRRC4},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000128594},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
662	"Carcinoma, Non-Small-Cell Lung"	"{ARF5},{FSCN3},{GCC1},{GRM8},{LRRC4},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000128594},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
663	"Leukemia, Hairy Cell"	"{ARF5},{FSCN3},{GCC1},{GRM8},{LRRC4},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000128594},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
664	"Helicobacter Infections"	"{ARF5},{FSCN3},{GCC1},{GRM8},{LRRC4},{PAX4},{SND1},{ZNF800}"	"{ENSG00000004059},{ENSG00000048405},{ENSG00000106328},{ENSG00000106331},{ENSG00000128594},{ENSG00000179562},{ENSG00000179603},{ENSG00000197157}"
665	"HIV Infections"	"{DNAJB6},{LMBR1},{MNX1},{NOM1},{PTPRN2},{UBE3C}"	"{ENSG00000009335},{ENSG00000105983},{ENSG00000105993},{ENSG00000130675},{ENSG00000146909},{ENSG00000155093}"
666	"Red blood cell count"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
667	"Neurofibromatosis 1"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
668	"Lymphoma, B-Cell, Marginal Zone"	"{AARD},{EIF3H},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000205002}"
669	"Pancreatic Neoplasms"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
670	"Behcet Syndrome"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
671	"Hypothyroidism"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
672	"Low density lipoprotein cholesterol"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
673	"Huntington Disease"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
674	"Fever"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
675	"Wound Healing"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
676	"Low fluorescent percentage of reticulocytes"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
677	"Tyrosinemias"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
678	"Turner Syndrome"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
679	"Thalassemia"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
680	"Urinary Bladder Neoplasms"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
681	"Granulomatosis with Polyangiitis"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
682	"Coronary Restenosis"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
683	"Menopause"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
684	"Random glucose levels"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
685	"Sleep Disorders, Circadian Rhythm"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
686	"Activated PI3K-delta Syndrome"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
687	"Ascites"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
688	"Lymphohistiocytosis, Hemophagocytic"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
689	"Metabolite levels (ribose)"	"{AARD},{EIF3H},{MED30},{RAD21},{SLC30A8},{UTP23}"	"{ENSG00000147677},{ENSG00000147679},{ENSG00000164754},{ENSG00000164756},{ENSG00000164758},{ENSG00000205002}"
690	"Tachycardia, Supraventricular"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
691	"Tendinopathy"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
692	"Total bilirubin"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
693	"Heat Stroke"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
694	"Leber Congenital Amaurosis"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
695	"Stomach Neoplasms"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
696	"Still's Disease, Adult-Onset"	"{AK3},{CDC37L1},{GLIS3},{PLPP6},{SLC1A1},{SPATA6L}"	"{ENSG00000106686},{ENSG00000106688},{ENSG00000106993},{ENSG00000107249},{ENSG00000147853},{ENSG00000205808}"
697	"Mitochondrial DNA copy number (adjusted)"	"{AKNAD1},{AMIGO1},{AMPD2},{ATXN7L2},{CELSR2},{CFAP276},{CLCC1},{CYB561D1},{ELAPOR1},{EPS8L3},{GNAI3},{GNAT2},{GPR61},{GPSM2},{GSTM1},{GSTM2},{GSTM3},{GSTM4},{GSTM5},{MYBPHL},{PSMA5},{PSRC1},{SARS1},{SORT1},{STXBP3},{SYPL2},{TAF13},{TMEM167B},{WDR47}"	"{ENSG00000031698},{ENSG00000065135},{ENSG00000085433},{ENSG00000116266},{ENSG00000116299},{ENSG00000116337},{ENSG00000121940},{ENSG00000121957},{ENSG00000134183},{ENSG00000134184},{ENSG00000134201},{ENSG00000134202},{ENSG00000134222},{ENSG00000134243},{ENSG00000143028},{ENSG00000143106},{ENSG00000143126},{ENSG00000156097},{ENSG00000162641},{ENSG00000162650},{ENSG00000168765},{ENSG00000174151},{ENSG00000179902},{ENSG00000181754},{ENSG00000197780},{ENSG00000198758},{ENSG00000213366},{ENSG00000215717},{ENSG00000221986}"
698	"Psoriatic arthropathy    (psoriatic arthritis)"	"{MYC},{POU5F1B}"	"{ENSG00000136997},{ENSG00000212993}"
699	"Wound Healing"	"{ANO1},{CCND1},{ENSG00000287725},{FGF19},{FGF3},{FGF4},{LTO1},{MYEOV},{SMIM38},{TPCN2}"	"{ENSG00000075388},{ENSG00000110092},{ENSG00000131620},{ENSG00000149716},{ENSG00000162341},{ENSG00000162344},{ENSG00000172927},{ENSG00000186895},{ENSG00000284713},{ENSG00000287725}"
700	"Bronchiolitis Obliterans"	"{ANO1},{CCND1},{ENSG00000287725},{FGF19},{FGF3},{FGF4},{LTO1},{MYEOV},{SMIM38},{TPCN2}"	"{ENSG00000075388},{ENSG00000110092},{ENSG00000131620},{ENSG00000149716},{ENSG00000162341},{ENSG00000162344},{ENSG00000172927},{ENSG00000186895},{ENSG00000284713},{ENSG00000287725}"
701	"Neoplasms"	"{ANO1},{CCND1},{ENSG00000287725},{FGF19},{FGF3},{FGF4},{LTO1},{MYEOV},{SMIM38},{TPCN2}"	"{ENSG00000075388},{ENSG00000110092},{ENSG00000131620},{ENSG00000149716},{ENSG00000162341},{ENSG00000162344},{ENSG00000172927},{ENSG00000186895},{ENSG00000284713},{ENSG00000287725}"
702	"Menopause"	"{BCL11A},{PAPOLG},{PUS10},{REL}"	"{ENSG00000115421},{ENSG00000119866},{ENSG00000162924},{ENSG00000162927}"
703	"Fabry Disease"	"{AKTIP},{CHD9},{FTO},{RBL2},{RPGRIP1L}"	"{ENSG00000103479},{ENSG00000103494},{ENSG00000140718},{ENSG00000166971},{ENSG00000177200}"
704	"Anterior amygdaloid area volume"	"{IGFBP2},{IGFBP5},{RPL37A},{TNP1}"	"{ENSG00000115457},{ENSG00000115461},{ENSG00000118245},{ENSG00000197756}"
705	"Metabolite levels (aspartate)"	"{AKTIP},{CHD9},{FTO},{RBL2},{RPGRIP1L}"	"{ENSG00000103479},{ENSG00000103494},{ENSG00000140718},{ENSG00000166971},{ENSG00000177200}"
706	"Puberty, Precocious"	"{AKTIP},{CHD9},{FTO},{RBL2},{RPGRIP1L}"	"{ENSG00000103479},{ENSG00000103494},{ENSG00000140718},{ENSG00000166971},{ENSG00000177200}"
707	"Tyrosinemias"	"{CCSER1},{GPRIN3},{MMRN1},{SNCA}"	"{ENSG00000138722},{ENSG00000145335},{ENSG00000184305},{ENSG00000185477}"
708	"Urinary Bladder, Neurogenic"	"{POU5F1B}"	"{ENSG00000212993}"
709	"Platelet side fluorescence"	"{ABHD8},{ANKLE1},{ANO8},{BABAM1},{BST2},{CCDC194},{COLGALT1},{CPAMD8},{DDA1},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{F2RL3},{FCHO1},{GTPBP3},{HAUS8},{MAP1S},{MRPL34},{MVB12A},{MYO9B},{NIBAN3},{NR2F6},{NWD1},{NXNL1},{OCEL1},{PGLS},{PLVAP},{SIN3B},{SLC27A1},{TMEM221},{UNC13A},{USE1},{USHBP1}"	"{ENSG00000053501},{ENSG00000074855},{ENSG00000099330},{ENSG00000099331},{ENSG00000105393},{ENSG00000127220},{ENSG00000127511},{ENSG00000127533},{ENSG00000130299},{ENSG00000130300},{ENSG00000130303},{ENSG00000130304},{ENSG00000130307},{ENSG00000130309},{ENSG00000130311},{ENSG00000130312},{ENSG00000130313},{ENSG00000130475},{ENSG00000130477},{ENSG00000130479},{ENSG00000131351},{ENSG00000141971},{ENSG00000160111},{ENSG00000160113},{ENSG00000160117},{ENSG00000167483},{ENSG00000171773},{ENSG00000188039},{ENSG00000188051},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{ENSG00000269720}"
710	"Atrial Fibrillation"	"{ABHD8},{ANKLE1},{ANO8},{BABAM1},{BST2},{CCDC194},{COLGALT1},{CPAMD8},{DDA1},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{F2RL3},{FCHO1},{GTPBP3},{HAUS8},{MAP1S},{MRPL34},{MVB12A},{MYO9B},{NIBAN3},{NR2F6},{NWD1},{NXNL1},{OCEL1},{PGLS},{PLVAP},{SIN3B},{SLC27A1},{TMEM221},{UNC13A},{USE1},{USHBP1}"	"{ENSG00000053501},{ENSG00000074855},{ENSG00000099330},{ENSG00000099331},{ENSG00000105393},{ENSG00000127220},{ENSG00000127511},{ENSG00000127533},{ENSG00000130299},{ENSG00000130300},{ENSG00000130303},{ENSG00000130304},{ENSG00000130307},{ENSG00000130309},{ENSG00000130311},{ENSG00000130312},{ENSG00000130313},{ENSG00000130475},{ENSG00000130477},{ENSG00000130479},{ENSG00000131351},{ENSG00000141971},{ENSG00000160111},{ENSG00000160113},{ENSG00000160117},{ENSG00000167483},{ENSG00000171773},{ENSG00000188039},{ENSG00000188051},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{ENSG00000269720}"
711	"Vitamin D Deficiency"	"{ABHD8},{ANKLE1},{ANO8},{BABAM1},{BST2},{CCDC194},{COLGALT1},{CPAMD8},{DDA1},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{F2RL3},{FCHO1},{GTPBP3},{HAUS8},{MAP1S},{MRPL34},{MVB12A},{MYO9B},{NIBAN3},{NR2F6},{NWD1},{NXNL1},{OCEL1},{PGLS},{PLVAP},{SIN3B},{SLC27A1},{TMEM221},{UNC13A},{USE1},{USHBP1}"	"{ENSG00000053501},{ENSG00000074855},{ENSG00000099330},{ENSG00000099331},{ENSG00000105393},{ENSG00000127220},{ENSG00000127511},{ENSG00000127533},{ENSG00000130299},{ENSG00000130300},{ENSG00000130303},{ENSG00000130304},{ENSG00000130307},{ENSG00000130309},{ENSG00000130311},{ENSG00000130312},{ENSG00000130313},{ENSG00000130475},{ENSG00000130477},{ENSG00000130479},{ENSG00000131351},{ENSG00000141971},{ENSG00000160111},{ENSG00000160113},{ENSG00000160117},{ENSG00000167483},{ENSG00000171773},{ENSG00000188039},{ENSG00000188051},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{ENSG00000269720}"
712	"Triglyceride"	"{ABHD8},{ANKLE1},{ANO8},{BABAM1},{BST2},{CCDC194},{COLGALT1},{CPAMD8},{DDA1},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{F2RL3},{FCHO1},{GTPBP3},{HAUS8},{MAP1S},{MRPL34},{MVB12A},{MYO9B},{NIBAN3},{NR2F6},{NWD1},{NXNL1},{OCEL1},{PGLS},{PLVAP},{SIN3B},{SLC27A1},{TMEM221},{UNC13A},{USE1},{USHBP1}"	"{ENSG00000053501},{ENSG00000074855},{ENSG00000099330},{ENSG00000099331},{ENSG00000105393},{ENSG00000127220},{ENSG00000127511},{ENSG00000127533},{ENSG00000130299},{ENSG00000130300},{ENSG00000130303},{ENSG00000130304},{ENSG00000130307},{ENSG00000130309},{ENSG00000130311},{ENSG00000130312},{ENSG00000130313},{ENSG00000130475},{ENSG00000130477},{ENSG00000130479},{ENSG00000131351},{ENSG00000141971},{ENSG00000160111},{ENSG00000160113},{ENSG00000160117},{ENSG00000167483},{ENSG00000171773},{ENSG00000188039},{ENSG00000188051},{ENSG00000269035},{ENSG00000269095},{ENSG00000269307},{ENSG00000269720}"
713	"Papillomavirus Infections"	"{FGF10},{MRPS30}"	"{ENSG00000070193},{ENSG00000112996}"
714	"Polymyalgia Rheumatica"	"{FGF10},{MRPS30}"	"{ENSG00000070193},{ENSG00000112996}"
715	"Sex hormone binding globulin"	"{C20orf173},{CEP250},{CNBD2},{CPNE1},{EDEM2},{EIF6},{ENSG00000261582},{ENSG00000272897},{ERGIC3},{FAM83C},{GDF5},{MMP24},{MMP24OS},{NFS1},{PHF20},{PROCR},{RBM12},{RBM39},{ROMO1},{SCAND1},{SPAG4},{TRPC4AP},{UQCC1}"	"{ENSG00000025293},{ENSG00000061656},{ENSG00000088298},{ENSG00000100991},{ENSG00000101000},{ENSG00000101019},{ENSG00000125965},{ENSG00000125966},{ENSG00000125975},{ENSG00000125991},{ENSG00000125995},{ENSG00000125998},{ENSG00000126001},{ENSG00000126005},{ENSG00000131051},{ENSG00000149646},{ENSG00000171222},{ENSG00000214078},{ENSG00000242372},{ENSG00000244005},{ENSG00000244462},{ENSG00000261582},{ENSG00000272897}"
716	"Waldenstrom Macroglobulinemia"	"{ANGPTL3},{ATG4C},{DOCK7},{KANK4},{L1TD1},{USP1}"	"{ENSG00000116641},{ENSG00000125703},{ENSG00000132854},{ENSG00000132855},{ENSG00000162607},{ENSG00000240563}"
717	"Tyrosinemias"	"{ANGPTL3},{ATG4C},{DOCK7},{KANK4},{L1TD1},{USP1}"	"{ENSG00000116641},{ENSG00000125703},{ENSG00000132854},{ENSG00000132855},{ENSG00000162607},{ENSG00000240563}"
718	"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi"	"{CALHM5},{CALHM6},{COL10A1},{DSE},{ENSG00000285446},{FRK},{NT5DC1},{TRAPPC3L},{TSPYL1},{TSPYL4}"	"{ENSG00000111816},{ENSG00000111817},{ENSG00000123500},{ENSG00000173626},{ENSG00000178033},{ENSG00000178425},{ENSG00000187189},{ENSG00000188820},{ENSG00000189241},{ENSG00000285446}"
