"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
1206	"Coronary Restenosis"	"{CASP6},{CCDC109B},{CFI},{COL25A1},{EGF},{ELOVL6},{GAR1},{LRIT3},{PLA2G12A},{RRH},{SEC24B}"	"{ENSG00000005059},{ENSG00000109534},{ENSG00000123739},{ENSG00000138794},{ENSG00000138798},{ENSG00000138802},{ENSG00000170522},{ENSG00000180245},{ENSG00000183423},{ENSG00000188517},{ENSG00000205403}"
1207	"Colitis, Ulcerative"	"{ACAT2},{IGF2R},{LPA},{MAS1},{MRPL18},{PNLDC1},{SLC22A1},{SLC22A2},{SLC22A3},{SOD2},{TCP1},{WTAP}"	"{ENSG00000112096},{ENSG00000112110},{ENSG00000112499},{ENSG00000120437},{ENSG00000120438},{ENSG00000130368},{ENSG00000146453},{ENSG00000146457},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1208	"male balding pattern (balding measurement)"	"{IGF2R},{LPA},{MAP3K4},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1209	"Pyruvate (Pyruvic acid)"	"{IGF2R},{LPA},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1210	"Platelet side fluorescence"	"{IGF2R},{LPA},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1211	"Disorders of lipoid metabolism (Disorder of lipid metabolism)"	"{IGF2R},{LPA},{MAP3K4},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1212	"Pulmonary embolism +/- dvt   "	"{IGF2R},{LPA},{MAP3K4},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1213	"Metabolite levels (sarcosine (N-Methylglycine); sarcosine)"	"{IGF2R},{LPA},{MAP3K4},{PLG},{SLC22A1},{SLC22A2},{SLC22A3}"	"{ENSG00000085511},{ENSG00000112499},{ENSG00000122194},{ENSG00000146477},{ENSG00000175003},{ENSG00000197081},{ENSG00000198670}"
1214	"Blood metabolite levels (betaine)"	"{ABHD11},{BAZ1B},{BCL7B},{CLDN3},{CLDN4},{DNAJC30},{ELN},{FKBP6},{FZD9},{LIMK1},{MLXIPL},{NSUN5},{STX1A},{TBL2},{TRIM50},{VPS37D},{WBSCR22},{WBSCR27},{WBSCR28}"	"{ENSG00000009950},{ENSG00000009954},{ENSG00000049540},{ENSG00000071462},{ENSG00000077800},{ENSG00000106077},{ENSG00000106089},{ENSG00000106635},{ENSG00000106638},{ENSG00000106683},{ENSG00000130305},{ENSG00000146755},{ENSG00000165171},{ENSG00000165215},{ENSG00000175877},{ENSG00000176410},{ENSG00000176428},{ENSG00000188763},{ENSG00000189143}"
1215	"Pruritus"	"{ABHD11},{BAZ1B},{BCL7B},{CLDN3},{CLDN4},{DNAJC30},{ELN},{FKBP6},{FZD9},{LIMK1},{MLXIPL},{NSUN5},{STX1A},{TBL2},{TRIM50},{VPS37D},{WBSCR22},{WBSCR27},{WBSCR28}"	"{ENSG00000009950},{ENSG00000009954},{ENSG00000049540},{ENSG00000071462},{ENSG00000077800},{ENSG00000106077},{ENSG00000106089},{ENSG00000106635},{ENSG00000106638},{ENSG00000106683},{ENSG00000130305},{ENSG00000146755},{ENSG00000165171},{ENSG00000165215},{ENSG00000175877},{ENSG00000176410},{ENSG00000176428},{ENSG00000188763},{ENSG00000189143}"
1216	"Celiac disease or Rheumatoid arthritis (immune system disease)"	"{ABHD11},{BAZ1B},{BCL7B},{CLDN3},{CLDN4},{DNAJC30},{ELN},{FKBP6},{FZD9},{LIMK1},{MLXIPL},{NSUN5},{STX1A},{TBL2},{TRIM50},{VPS37D},{WBSCR22},{WBSCR27},{WBSCR28}"	"{ENSG00000009950},{ENSG00000009954},{ENSG00000049540},{ENSG00000071462},{ENSG00000077800},{ENSG00000106077},{ENSG00000106089},{ENSG00000106635},{ENSG00000106638},{ENSG00000106683},{ENSG00000130305},{ENSG00000146755},{ENSG00000165171},{ENSG00000165215},{ENSG00000175877},{ENSG00000176410},{ENSG00000176428},{ENSG00000188763},{ENSG00000189143}"
1217	"4-methyl-2-oxopentanoate - M22116 (Ketoleucine)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1218	"Diabetes diagnosed by doctor (diabetes mellitus)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1219	"Spasms, Infantile"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1220	"Blood metabolite levels (citrulline)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1221	"alpha-hydroxyisovalerate - M33937 (2-Hydroxy-3-methylbutyric acid)"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1222	"Hemophilia B"	"{ATP6V1B2},{CSGALNACT1},{INTS10},{LPL},{LZTS1},{SLC18A1}"	"{ENSG00000036565},{ENSG00000061337},{ENSG00000104613},{ENSG00000147408},{ENSG00000147416},{ENSG00000175445}"
1223	"Urea Cycle Disorders, Inborn"	"{COPB1},{CYP2R1},{PDE3B},{PSMA1},{RRAS2}"	"{ENSG00000129083},{ENSG00000129084},{ENSG00000133818},{ENSG00000152270},{ENSG00000186104},{ENSG00000256206}"
1224	"Medial nucleus volume"	"{CALCA},{CALCB},{COPB1},{CYP2R1},{PDE3B},{PSMA1},{RRAS2}"	"{ENSG00000110680},{ENSG00000129083},{ENSG00000129084},{ENSG00000133818},{ENSG00000152270},{ENSG00000175868},{ENSG00000186104},{ENSG00000256206}"
1225	"Orotic acid"	"{APOA1},{APOA4},{APOA5},{APOC3},{BUD13},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092}"
1226	"Liver Cirrhosis, Biliary"	"{APOA1},{APOA4},{APOA5},{APOC3},{BUD13},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092}"
1227	"Heat Stroke"	"{APOA1},{APOA4},{APOA5},{APOC3},{BUD13},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092}"
1228	"Chronic obstructive pulmonary disease or high blood pressure "	"{APOA1},{APOA4},{APOA5},{APOC3},{BACE1},{BUD13},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092},{ENSG00000186318}"
1229	"Skin changes due to chronic exposure to nonionizing radiation"	"{APOA1},{APOA4},{APOA5},{APOC3},{BACE1},{BUD13},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092},{ENSG00000186318}"
1230	"Tendinopathy"	"{APOA1},{APOA4},{APOA5},{APOC3},{BACE1},{BUD13},{CEP164},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000110274},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092},{ENSG00000186318}"
1231	"Fetal hemoglobin levels (fetal hemoglobin measurement)"	"{APOA1},{APOA4},{APOA5},{APOC3},{BACE1},{BUD13},{CEP164},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000110274},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092},{ENSG00000186318}"
1232	"Urinary Bladder, Neurogenic"	"{APOA1},{APOA4},{APOA5},{APOC3},{BACE1},{BUD13},{CEP164},{DSCAML1},{PAFAH1B2},{PCSK7},{RNF214},{SIDT2},{SIK3},{TAGLN},{ZNF259}"	"{ENSG00000109917},{ENSG00000110243},{ENSG00000110244},{ENSG00000110245},{ENSG00000110274},{ENSG00000118137},{ENSG00000137656},{ENSG00000149577},{ENSG00000149591},{ENSG00000160584},{ENSG00000160613},{ENSG00000167257},{ENSG00000168092},{ENSG00000177103},{ENSG00000186318}"
1233	"Medial nucleus volume"	"{ACACB},{ALKBH2},{DAO},{FAM222A},{FOXN4},{KCTD10},{MMAB},{MVK},{MYO1H},{SSH1},{SVOP},{UBE3B},{UNG},{USP30}"	"{ENSG00000076248},{ENSG00000076555},{ENSG00000084112},{ENSG00000110887},{ENSG00000110906},{ENSG00000110921},{ENSG00000135093},{ENSG00000139428},{ENSG00000139438},{ENSG00000139445},{ENSG00000151148},{ENSG00000166111},{ENSG00000174527},{ENSG00000189046}"
1234	"Worry (anxiety)"	"{ADAM10},{ALDH1A2},{AQP9},{FAM63B},{LIPC},{RNF111},{SLTM}"	"{ENSG00000103569},{ENSG00000128918},{ENSG00000128923},{ENSG00000137776},{ENSG00000137845},{ENSG00000157450},{ENSG00000166035}"
1235	"reticulocyte volume"	"{ADAM10},{ALDH1A2},{AQP9},{FAM63B},{LIPC},{RNF111},{SLTM}"	"{ENSG00000103569},{ENSG00000128918},{ENSG00000128923},{ENSG00000137776},{ENSG00000137845},{ENSG00000157450},{ENSG00000166035}"
1236	"Atrial fibrillation and flutter"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{FAM192A},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364}"
1237	"Rosacea"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{DOK4},{FAM192A},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000125170},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364}"
1238	"C0 (L-Carnitine)"	"{ARL4D},{ASB16},{ATXN7L3},{C17orf105},{C17orf53},{CD300LG},{DHX8},{DUSP3},{ETV4},{FAM215A},{G6PC3},{GRN},{HDAC5},{LSM12},{MEOX1},{MPP2},{MPP3},{NAGS},{PPY},{PYY},{RUNDC3A},{SLC25A39},{SLC4A1},{SOST},{TMEM101},{TMUB2},{UBTF}"	"{ENSG00000004939},{ENSG00000005102},{ENSG00000013306},{ENSG00000030582},{ENSG00000067596},{ENSG00000087152},{ENSG00000091947},{ENSG00000108309},{ENSG00000108312},{ENSG00000108840},{ENSG00000108849},{ENSG00000108852},{ENSG00000108861},{ENSG00000125319},{ENSG00000131096},{ENSG00000141349},{ENSG00000161647},{ENSG00000161649},{ENSG00000161653},{ENSG00000161654},{ENSG00000161664},{ENSG00000167941},{ENSG00000168591},{ENSG00000175832},{ENSG00000175906},{ENSG00000231256},{ENSG00000267496}"
1239	"Psoriatic arthritis"	"{ARL4D},{ASB16},{ATXN7L3},{C17orf105},{C17orf53},{CD300LG},{DHX8},{DUSP3},{ETV4},{FAM171A2},{FAM215A},{G6PC3},{GRN},{HDAC5},{LSM12},{MEOX1},{MPP2},{MPP3},{NAGS},{PPY},{PYY},{RUNDC3A},{SLC25A39},{SLC4A1},{SOST},{TMEM101},{TMUB2},{UBTF}"	"{ENSG00000004939},{ENSG00000005102},{ENSG00000013306},{ENSG00000030582},{ENSG00000067596},{ENSG00000087152},{ENSG00000091947},{ENSG00000108309},{ENSG00000108312},{ENSG00000108840},{ENSG00000108849},{ENSG00000108852},{ENSG00000108861},{ENSG00000125319},{ENSG00000131096},{ENSG00000141349},{ENSG00000161647},{ENSG00000161649},{ENSG00000161653},{ENSG00000161654},{ENSG00000161664},{ENSG00000161682},{ENSG00000167941},{ENSG00000168591},{ENSG00000175832},{ENSG00000175906},{ENSG00000231256},{ENSG00000267496}"
1240	"Cluster Headache"	"{ASB16},{ATXN7L3},{C17orf105},{C17orf53},{CD300LG},{DUSP3},{FAM171A2},{FAM215A},{FZD2},{G6PC3},{GPATCH8},{GRN},{HDAC5},{ITGA2B},{LSM12},{MEOX1},{MPP2},{MPP3},{NAGS},{PPY},{PYY},{RUNDC3A},{SLC25A39},{SLC4A1},{SOST},{TMEM101},{TMUB2},{UBTF}"	"{ENSG00000004939},{ENSG00000005102},{ENSG00000005961},{ENSG00000013306},{ENSG00000030582},{ENSG00000087152},{ENSG00000091947},{ENSG00000108309},{ENSG00000108312},{ENSG00000108840},{ENSG00000108849},{ENSG00000108852},{ENSG00000108861},{ENSG00000125319},{ENSG00000131096},{ENSG00000141349},{ENSG00000161647},{ENSG00000161649},{ENSG00000161653},{ENSG00000161654},{ENSG00000161664},{ENSG00000161682},{ENSG00000167941},{ENSG00000168591},{ENSG00000180340},{ENSG00000186566},{ENSG00000231256},{ENSG00000267496}"
1241	"Amyloidosis"	"{APOH},{CEP112},{PRKCA}"	"{ENSG00000091583},{ENSG00000154229},{ENSG00000154240}"
1242	"HIV Infections"	"{ANGPTL4},{ARHGEF18},{C19orf45},{C19orf59},{CAMSAP3},{CCL25},{CD209},{CD320},{CERS4},{CLEC4G},{CLEC4M},{CTXN1},{ELAVL1},{EVI5L},{FBN3},{FCER2},{KANK3},{LRRC8E},{MAP2K7},{MCOLN1},{NDUFA7},{PCP2},{PET100},{PEX11G},{PNPLA6},{RAB11B},{RETN},{RPS28},{SNAPC2},{STXBP2},{TGFBR3L},{TIMM44},{TRAPPC5},{XAB2},{ZNF358}"	"{ENSG00000032444},{ENSG00000066044},{ENSG00000076826},{ENSG00000076924},{ENSG00000076944},{ENSG00000076984},{ENSG00000090659},{ENSG00000090661},{ENSG00000090674},{ENSG00000104880},{ENSG00000104883},{ENSG00000104918},{ENSG00000104921},{ENSG00000104938},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000142449},{ENSG00000142459},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000171017},{ENSG00000174788},{ENSG00000178531},{ENSG00000181029},{ENSG00000182566},{ENSG00000183019},{ENSG00000185236},{ENSG00000186994},{ENSG00000198723},{ENSG00000198816},{ENSG00000229833},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855}"
1243	"Attention Deficit Disorder with Hyperactivity"	"{ACTL9},{ADAMTS10},{ANGPTL4},{CCL25},{CD320},{CERS4},{CTXN1},{ELAVL1},{FBN3},{HNRNPM},{KANK3},{LRRC8E},{MAP2K7},{MARCH2},{MYO1F},{NDUFA7},{OR2Z1},{PRAM1},{RAB11B},{RPS28},{SNAPC2},{TGFBR3L},{TIMM44},{ZNF414},{ZNF558}"	"{ENSG00000066044},{ENSG00000076984},{ENSG00000090661},{ENSG00000099783},{ENSG00000099785},{ENSG00000104976},{ENSG00000104980},{ENSG00000131142},{ENSG00000133246},{ENSG00000133250},{ENSG00000142303},{ENSG00000142347},{ENSG00000142449},{ENSG00000167772},{ENSG00000167774},{ENSG00000167775},{ENSG00000167785},{ENSG00000171017},{ENSG00000178531},{ENSG00000181733},{ENSG00000181786},{ENSG00000185236},{ENSG00000186994},{ENSG00000233927},{ENSG00000260001},{ENSG00000267855}"
1244	"Blood metabolite ratios (X-12038/bradykinin, des-arg(9)) (/ Bradykinin)"	"{ACP5},{C19orf38},{C19orf52},{C19orf80},{CARM1},{CCDC151},{CCDC159},{CNN1},{DKFZP761J1410},{DNM2},{DOCK6},{ECSIT},{ELAVL3},{ELOF1},{EPOR},{ILF3},{KANK2},{LDLR},{PRKCSH},{QTRT1},{RAB3D},{RGL3},{SMARCA4},{SPC24},{SWSAP1},{TMED1},{TMEM205},{TSPAN16},{YIPF2},{ZNF627},{ZNF653}"	"{ENSG00000079805},{ENSG00000099203},{ENSG00000102575},{ENSG00000105514},{ENSG00000105518},{ENSG00000105520},{ENSG00000127616},{ENSG00000129351},{ENSG00000130158},{ENSG00000130159},{ENSG00000130164},{ENSG00000130165},{ENSG00000130167},{ENSG00000130173},{ENSG00000130175},{ENSG00000130176},{ENSG00000130733},{ENSG00000142444},{ENSG00000142453},{ENSG00000161888},{ENSG00000161914},{ENSG00000173928},{ENSG00000183401},{ENSG00000187266},{ENSG00000196361},{ENSG00000197256},{ENSG00000198003},{ENSG00000198551},{ENSG00000205517},{ENSG00000213339},{ENSG00000214212}"
1245	"Hypotension"	"{ACP5},{C19orf38},{C19orf52},{C19orf80},{CARM1},{CCDC151},{CCDC159},{CNN1},{DKFZP761J1410},{DNM2},{DOCK6},{ECSIT},{ELAVL3},{ELOF1},{EPOR},{KANK2},{LDLR},{PRKCSH},{RAB3D},{RGL3},{SMARCA4},{SPC24},{SWSAP1},{TMED1},{TMEM205},{TSPAN16},{YIPF2},{ZNF627},{ZNF653},{ZNF823}"	"{ENSG00000079805},{ENSG00000099203},{ENSG00000102575},{ENSG00000105514},{ENSG00000105518},{ENSG00000105520},{ENSG00000127616},{ENSG00000130158},{ENSG00000130159},{ENSG00000130164},{ENSG00000130165},{ENSG00000130167},{ENSG00000130173},{ENSG00000130175},{ENSG00000130176},{ENSG00000130733},{ENSG00000142444},{ENSG00000142453},{ENSG00000161888},{ENSG00000161914},{ENSG00000173928},{ENSG00000183401},{ENSG00000187266},{ENSG00000196361},{ENSG00000197256},{ENSG00000197933},{ENSG00000198003},{ENSG00000198551},{ENSG00000205517},{ENSG00000214212}"
1246	"Thrombophlebitis"	"{ARMC6},{ATP13A1},{CERS1},{CILP2},{COPE},{DDX49},{GATAD2A},{GDF1},{GMIP},{HAPLN4},{HOMER3},{LPAR2},{MAU2},{MEF2B},{MEF2BNB},{NCAN},{NDUFA13},{NR2C2AP},{PBX4},{RFXANK},{SLC25A42},{SUGP1},{SUGP2},{TM6SF2},{TMEM161A},{TSSK6},{UPF1},{YJEFN3},{ZNF101},{ZNF14},{ZNF506}"	"{ENSG00000005007},{ENSG00000051128},{ENSG00000064490},{ENSG00000064545},{ENSG00000064547},{ENSG00000064607},{ENSG00000081665},{ENSG00000089639},{ENSG00000105669},{ENSG00000105671},{ENSG00000105676},{ENSG00000105705},{ENSG00000105708},{ENSG00000105717},{ENSG00000105726},{ENSG00000129933},{ENSG00000130283},{ENSG00000130287},{ENSG00000160161},{ENSG00000167491},{ENSG00000178093},{ENSG00000181035},{ENSG00000181896},{ENSG00000184162},{ENSG00000186010},{ENSG00000187664},{ENSG00000213996},{ENSG00000213999},{ENSG00000223802},{ENSG00000250067},{ENSG00000254901}"
1247	"Puberty, Precocious"	"{ATP5SL},{AXL},{B3GNT8},{B9D2},{BCKDHA},{C19orf54},{C19orf69},{CCDC97},{CEA},{CEACAM21},{CEACAM4},{CEACAM5},{CEACAM7},{CYP2A13},{CYP2A6},{CYP2A7},{CYP2B6},{CYP2F1},{CYP2S1},{EGLN2},{EXOSC5},{HNRNPUL1},{ITPKC},{MIA},{RAB4B},{SNRPA},{TGFB1},{TMEM91}"	"{ENSG00000007129},{ENSG00000007306},{ENSG00000077312},{ENSG00000077348},{ENSG00000086544},{ENSG00000105323},{ENSG00000105329},{ENSG00000105341},{ENSG00000105352},{ENSG00000105388},{ENSG00000123810},{ENSG00000142039},{ENSG00000142046},{ENSG00000167578},{ENSG00000167600},{ENSG00000167601},{ENSG00000177191},{ENSG00000188493},{ENSG00000197408},{ENSG00000197446},{ENSG00000197838},{ENSG00000198077},{ENSG00000204978},{ENSG00000248098},{ENSG00000255974},{ENSG00000261857},{ENSG00000267881},{ENSG00000269858}"
1248	"Leukemia, Lymphocytic, Chronic, B-Cell"	"{ADAM15},{ASH1L},{CKS1B},{CLK2},{DCST1},{DCST2},{DPM3},{EFNA1},{EFNA3},{EFNA4},{FAM189B},{FDPS},{FLAD1},{GBA},{HCN3},{KCNN3},{KRTCAP2},{LENEP},{MSTO1},{MTX1},{MUC1},{PBXIP1},{PKLR},{PMVK},{PYGO2},{RUSC1},{SCAMP3},{SHC1},{SLC50A1},{THBS3},{TRIM46},{ZBTB7B}"	"{ENSG00000116521},{ENSG00000116539},{ENSG00000125459},{ENSG00000143537},{ENSG00000143590},{ENSG00000143603},{ENSG00000143627},{ENSG00000143630},{ENSG00000160685},{ENSG00000160688},{ENSG00000160691},{ENSG00000160752},{ENSG00000160753},{ENSG00000160767},{ENSG00000163344},{ENSG00000163346},{ENSG00000163348},{ENSG00000163352},{ENSG00000163354},{ENSG00000163357},{ENSG00000163462},{ENSG00000163463},{ENSG00000169231},{ENSG00000169241},{ENSG00000169242},{ENSG00000173171},{ENSG00000173207},{ENSG00000176444},{ENSG00000177628},{ENSG00000179085},{ENSG00000185499},{ENSG00000243364},{ENSG00000251246}"
1249	"Dermatitis, Seborrheic"	"{ADRA2C},{DOK7},{GRK4},{HGFAC},{HTT},{LRPAP1},{MSANTD1},{NOP14},{RGS12}"	"{ENSG00000087269},{ENSG00000109758},{ENSG00000125388},{ENSG00000159788},{ENSG00000163956},{ENSG00000175920},{ENSG00000184160},{ENSG00000188981},{ENSG00000197386}"
1250	"Urinary Bladder, Neurogenic"	"{ADRA2C},{DOK7},{GRK4},{HGFAC},{HTT},{LRPAP1},{MSANTD1},{NOP14},{RGS12}"	"{ENSG00000087269},{ENSG00000109758},{ENSG00000125388},{ENSG00000159788},{ENSG00000163956},{ENSG00000175920},{ENSG00000184160},{ENSG00000188981},{ENSG00000197386}"
1251	"Mucopolysaccharidosis IV"	"{ANXA3},{BMP2K},{FRAS1},{GK2},{NAA11},{PAQR3}"	"{ENSG00000138756},{ENSG00000138759},{ENSG00000138772},{ENSG00000156269},{ENSG00000163291},{ENSG00000196475}"
1252	"Stroke"	"{F2R},{F2RL1},{F2RL2},{IQGAP2},{S100Z},{SV2C}"	"{ENSG00000122012},{ENSG00000145703},{ENSG00000164220},{ENSG00000164251},{ENSG00000171643},{ENSG00000181104}"
1253	"Menopause"	"{MRC1},{MRC1L1},{PTPLA},{SLC39A12},{ST8SIA6},{STAM},{TMEM236}"	"{ENSG00000120586},{ENSG00000136738},{ENSG00000148482},{ENSG00000148483},{ENSG00000148488},{ENSG00000165996},{ENSG00000183748},{ENSG00000184040}"
1254	"disease of liver (liver disease)"	"{CACNB2},{MRC1},{MRC1L1},{PTPLA},{SLC39A12},{STAM},{TMEM236}"	"{ENSG00000120586},{ENSG00000136738},{ENSG00000148482},{ENSG00000148483},{ENSG00000165995},{ENSG00000165996},{ENSG00000183748},{ENSG00000184040}"
1255	"Diabetes Mellitus, Type 1"	"{GSPT1},{LITAF},{RSL1D1},{SNN},{SNX29},{TNFRSF17},{TXNDC11},{ZC3H7A}"	"{ENSG00000048462},{ENSG00000048471},{ENSG00000103342},{ENSG00000122299},{ENSG00000153066},{ENSG00000171490},{ENSG00000184602},{ENSG00000189067}"
1256	"Anxiety Disorders"	"{GSPT1},{LITAF},{RSL1D1},{SNN},{SNX29},{TNFRSF17},{TXNDC11},{ZC3H7A}"	"{ENSG00000048462},{ENSG00000048471},{ENSG00000103342},{ENSG00000122299},{ENSG00000153066},{ENSG00000171490},{ENSG00000184602},{ENSG00000189067}"
1257	"Metabolic traits (inosine + 1 other trait)"	"{GSPT1},{LITAF},{RSL1D1},{SNN},{SNX29},{TNFRSF17},{TXNDC11},{ZC3H7A}"	"{ENSG00000048462},{ENSG00000048471},{ENSG00000103342},{ENSG00000122299},{ENSG00000153066},{ENSG00000171490},{ENSG00000184602},{ENSG00000189067}"
